panel,slot,x,variant,round,inc_runtime_s,batch_runtime_s,batch_step0_runtime_s,breakdown_F_s,breakdown_S_s,breakdown_E_s,breakdown_R_s,breakdown_C_s,sk_mb,recall_plus,aff_join_s,aff_relabel_s,aff_total,add_pct,dataset,add_count,aff_common,aff_new,base_size,batch_align_runtime_s,batch_model_name,batch_peak_mem_mb,batch_rules,batch_search_runtime_s,batch_search_supp_nodes,batch_step1_runtime_s,batch_supp_nodes,batch_timing_contract,batch_train_runtime_s,batch_train_supp_nodes,dataset_ratio,del_count,fn,fp,gt_invalid_rules,gt_new_rules,inc_dequeue_n,inc_enqueue_n,inc_search_nodes,inc_train_canonical_rules,inc_train_raw_rules,lattice_samples,mcorr_diff_enqueued,mcorr_diff_raw,mcorr_diff_size,mcorr_enter_mode,mcorr_enter_threshold,mcorr_inc_cand,mcorr_inc_score_pos,mcorr_params,mcorr_predict_calls,mcorr_step1_cand,mcorr_step1_score_pos,mcorr_succ_generated,mcorr_succ_kept,mcorr_succ_pruned,minsup,minsup_base,new_rules,new_size,paper_mcorr,peak_mem_mb,pred_topk,pruned_rules,recall,recall_minus,remine_train_canonical_rules,remine_train_raw_rules,rules,s0_seeds,sample_count,sample_l8_13_ran,sample_l8_13_rhs,sample_replay_s,sample_replay_visits,sample_size,search_per_node_s,search_s,sigma,single_pred_seeds,sk_exact,sk_intersect,sk_probes,sk_skip,step2_s,step2_verified_n,t9_ml_noskip,t9_ml_seed,total_runtime_s,tp,train_action,train_alignment,train_class_neg,train_class_pos,train_key_sha256,train_label_sha256,update_type,verified,visit_mid_nodes,visit_rule_nodes,workers,batch_plot_s,inc_over_batch_plot,sweep,source_kind,csv_path,exported_at
i,del15,15,naive,0,214.081284661,130.33355433,84.169509956,13.166209372,0,200.313044756,0.52009711,0,10.48576,1,,0.002383192,,,,0,,,1681616,10.874830012,batch-cold-round-0,39541.56714630127,80,15.74970094,1213,19.539502775,8749,cold-step0-step1-aff-mine,114.583852233,7536,1,252243,0,0,0,0,78183,78183,78183,,,0,0,0,0,enforce,0.85,0,0,5377,1026,18221,6411,77715,77715,0,2043107,2827832,2023,1429373,True,96980.56085968018,0,1121,1,1,,,2023,0,0,0,0,0,0,1681616,0.0025621048662241154,200.313044756,1e-06,468,0,0,0,0,13.166209372,80,False,False,216.66558563,80,,,,,,,delete,80,76160,2023,20,130.33355433,1.6425646163147956,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del15/results.csv,2026-09-11T11:22:02
i,del20,20,pincminer,0,11.2379085,108.150964346,71.511045052,9.179473045,1.72272581,0.008153278,0.248396648,0,10.48576,1,,0.002352891,,,,0,,,1681616,9.775906514999999,batch-cold-round-0,38560.07376098633,80,11.821675989,1213,15.042324291,8749,cold-step0-step1-aff-mine,96.329287264,7536,1,336324,0,0,0,0,2882,15369,1697,1201,1201,1094,0,0,0,enforce,0.85,119106,58029,5377,5807,18221,6411,119106,58029,61077,1809810,2827832,84,1345292,True,15711.627052307129,0,1121,1,1,1201,1201,80,0,1094,1,12,1.72272581,19551,1681616,0.0010199641060695344,1.730879088,1e-06,0,715,19551,14988,14273,9.179473045,80,False,False,13.46170209,80,clone,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,87698cc035553cef821b0c745cd5714e9d0a2e0b95256132ccdda9a099a74aa5,delete,80,22349,84,20,108.150964346,0.10390946181531333,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del20/results.csv,2026-09-11T11:22:02
i,del20,20,nocs,0,10.826628979,108.150964346,71.511045052,8.914875838,1.508199867,0.051973101,0.251118594,0,10.48576,1,,0.002389663,,,,0,,,1681616,9.775906514999999,batch-cold-round-0,38560.07376098633,80,11.821675989,1213,15.042324291,8749,cold-step0-step1-aff-mine,96.329287264,7536,1,336324,0,0,0,0,32407,164775,22022,,,1094,0,0,0,enforce,0.85,481632,207435,5377,27185,18221,6411,481632,207435,274197,1809810,2827832,89,1345292,True,18304.08514404297,0,1121,1,1,,,80,0,1094,1,12,1.508199867,19551,1681616,7.084610698392517e-05,1.560172968,1e-06,0,14993,19551,14993,0,8.914875838,80,False,False,12.738633638,80,,,,,,,delete,80,51869,89,20,108.150964346,0.10010663376392194,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del20/results.csv,2026-09-11T11:22:02
i,del20,20,noaux,0,128.342353834,108.150964346,71.511045052,8.969831819,0,118.81365711,0.477154284,0,10.48576,1,,0.002431844,,,,0,,,1681616,9.775906514999999,batch-cold-round-0,38560.07376098633,80,11.821675989,1213,15.042324291,8749,cold-step0-step1-aff-mine,96.329287264,7536,1,336324,0,0,0,0,78183,78183,78183,,,0,0,0,0,enforce,0.85,0,0,5377,1026,18221,6411,77715,77715,0,1809810,2827832,2023,1345292,True,96885.22428131104,0,1121,1,1,,,2023,0,0,0,0,0,0,1681616,0.0015196865956793675,118.81365711,1e-06,468,0,0,0,0,8.969831819,80,False,False,129.76792841,80,,,,,,,delete,80,76160,2023,20,108.150964346,1.1866963425624488,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del20/results.csv,2026-09-11T11:22:02
i,del20,20,staticcorr,0,10.937072518,12.414635503,0,9.216505244,1.651679567,0.007517738,0,0,10.48576,1,,0,,,,0,,,1681616,0,batch,26796.59925842285,80,12.41462767,1213,0,1213,shared-base-mine,0,0,1,336324,0,0,0,0,2882,15369,1697,,,1094,0,0,0,enforce,0.85,119106,58029,5377,5807,18221,6411,119106,58029,61077,1809810,2827832,96,1345292,True,16064.413452148438,0,1121,1,1,,,80,0,1094,1,12,1.651679567,19551,1681616,0.000977723809664113,1.659197305,1e-06,0,727,19551,15000,14273,9.216505244,80,False,False,13.093239181,80,,,,,,,delete,80,22337,96,20,12.414635503,0.8809821694206853,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del20/results.csv,2026-09-11T11:22:02
i,del20,20,naive,0,303.631476505,149.20006386,100.816316973,19.813972392,0,282.843924246,0.827819118,0,10.48576,1,,0.00330008,,,,0,,,1681616,12.152790327,batch-cold-round-0,39255.68283081055,80,15.716053626,1213,20.514889391,8749,cold-step0-step1-aff-mine,133.484009141,7536,1,336324,0,0,0,0,78183,78183,78183,,,0,0,0,0,enforce,0.85,0,0,5377,1026,18221,6411,77715,77715,0,1809810,2827832,2023,1345292,True,90735.67752075195,0,1121,1,1,,,2023,0,0,0,0,0,0,1681616,0.0036177164376654768,282.843924246,1e-06,468,0,0,0,0,19.813972392,80,False,False,307.412815417,80,,,,,,,delete,80,76160,2023,20,149.20006386,2.0350626444095146,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del20/results.csv,2026-09-11T11:22:02
i,del30,30,pincminer,0,12.954817007,114.426748415,75.870779055,10.711407219,1.894795395,0.022612545,0.24498032,0,10.48576,1,,0.002354972,,,,0,,,1681616,12.556778973,batch-cold-round-0,35314.09176635742,80,10.696991222,1213,15.302180488,8749,cold-step0-step1-aff-mine,103.729756297,7536,1,504485,0,0,0,0,2882,15369,1697,1201,1201,1094,0,0,0,enforce,0.85,119106,58029,5377,5807,18221,6411,119106,58029,61077,1385637,2827832,91,1177131,True,16512.17041015625,0,1121,1,1,1201,1201,80,0,1094,1,12,1.894795395,19551,1681616,0.0011298809310548027,1.9174079400000001,1e-06,0,739,19551,14995,14256,10.711407219,80,False,False,15.739239244,80,clone,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,bd1d335a5555091dde9cb819e25fd1aa18a03072b69effe267afee740cb0119b,delete,80,22342,91,20,114.426748415,0.11321493607435039,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del30/results.csv,2026-09-11T11:22:02
i,del30,30,nocs,0,19.966434605,178.122184625,118.290132073,16.399725233,3.025181237,0.085771446,0.297146668,0,10.48576,1,,0.003054476,,,,0,,,1681616,18.865606604,batch-cold-round-0,37308.716537475586,80,16.484674186,1213,24.481756237,8749,cold-step0-step1-aff-mine,161.637509419,7536,1,504485,0,0,0,0,32407,164775,22022,,,1094,0,0,0,enforce,0.85,481632,207435,5377,27185,18221,6411,481632,207435,274197,1385637,2827832,88,1177131,True,18912.149253845215,0,1121,1,1,,,80,0,1094,1,12,3.025181237,19551,1681616,0.00014126567446190173,3.110952683,1e-06,0,14992,19551,14992,0,16.399725233,80,False,False,22.724229034,80,,,,,,,delete,80,51870,88,20,178.122184625,0.11209403616419406,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del30/results.csv,2026-09-11T11:22:02
i,del30,30,noaux,0,174.380155489,178.122184625,118.290132073,16.207495567,0,157.486243985,0.585891787,0,10.48576,1,,0.003013618,,,,0,,,1681616,18.865606604,batch-cold-round-0,37308.716537475586,80,16.484674186,1213,24.481756237,8749,cold-step0-step1-aff-mine,161.637509419,7536,1,504485,0,0,0,0,78183,78183,78183,,,0,0,0,0,enforce,0.85,0,0,5377,1026,18221,6411,77715,77715,0,1385637,2827832,2023,1177131,True,87785.35121917725,0,1121,1,1,,,2023,0,0,0,0,0,0,1681616,0.0020143284855403346,157.486243985,1e-06,468,0,0,0,0,16.207495567,80,False,False,176.238842739,80,,,,,,,delete,80,76160,2023,20,178.122184625,0.9789917850834916,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del30/results.csv,2026-09-11T11:22:02
i,del30,30,staticcorr,0,12.984285233,10.92641902,0,10.850761737,2.052185449,0.017668971,0,0,10.48576,1,,0,,,,0,,,1681616,0,batch,25949.337425231934,80,10.926415046,1213,0,1213,shared-base-mine,0,0,1,504485,0,0,0,0,2882,15369,1697,,,1094,0,0,0,enforce,0.85,119106,58029,5377,5807,18221,6411,119106,58029,61077,1385637,2827832,99,1177131,True,19057.33405303955,0,1121,1,1,,,80,0,1094,1,12,2.052185449,19551,1681616,0.0012197138597525043,2.06985442,1e-06,0,747,19551,15003,14256,10.850761737,80,False,False,15.371157638,80,,,,,,,delete,80,22334,99,20,10.92641902,1.1883385772807382,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del30/results.csv,2026-09-11T11:22:02
i,del30,30,naive,0,211.865467667,136.712835346,90.66468196,17.058353286,0,194.111529362,0.612017785,0,10.48576,1,,0.002534431,,,,0,,,1681616,13.80149022,batch-cold-round-0,36699.794921875,80,13.482190842,1213,18.764457619,8749,cold-step0-step1-aff-mine,123.230643331,7536,1,504485,0,0,0,0,78183,78183,78183,,,0,0,0,0,enforce,0.85,0,0,5377,1026,18221,6411,77715,77715,0,1385637,2827832,2023,1177131,True,84560.3292312622,0,1121,1,1,,,2023,0,0,0,0,0,0,1681616,0.0024827843567271656,194.111529362,1e-06,468,0,0,0,0,17.058353286,80,False,False,215.114012343,80,,,,,,,delete,80,76160,2023,20,136.712835346,1.5497116063082137,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/extra_delete/ncvoter_ml40/del30/results.csv,2026-09-11T11:22:02
j,add1,1,pincminer,0,19.47587195,200.738884832,139.917304206,6.731427528,8.447869468,2.969600931,0.56669211,0.080693373,10.48576,1,,0.005928296,,,,16816,,,1177131,7.828673804,batch-cold-round-0,34654.249938964844,80,26.553881545,1213,26.439005942,8749,cold-step0-step1-aff-mine,174.185001488,7536,1,0,0,1,0,0,2186,10613,1233,1201,1201,1094,0,0,0,enforce,0.85,112610,53273,5377,5343,18221,6411,112610,53273,59337,1425509,1385637,90,1193947,True,24490.763442993164,0,1121,1,1,1201,1201,81,0,1094,1,12,8.447869468,19551,1681616,0.009259911110300082,11.417470399,1e-06,0,588,19551,14993,14405,6.731427528,81,False,False,22.917823034,80,clone,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,338411b9494efefd31b7db399081d7d8f928258738f3bb956cbcc4b9ce2ccdc1,add,81,21648,89,20,200.738884832,0.09702092330690944,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/j_sigma_sweep/sig1e-6/ncvoter_ml40/add1/results.csv,2026-09-11T11:22:02
j,add5,5,pincminer,0,16.926253737,140.709135975,100.682506556,5.918614289,6.087368196,0.255732826,0.394435606,2.87907603,10.48576,1,,0.002299141,,,,84080,,,1177131,5.8499463689999995,batch-cold-round-0,35983.79291534424,80,16.172657038,1213,18.004009368,8749,cold-step0-step1-aff-mine,124.536477802,7536,1,0,0,0,0,0,2186,10613,1233,1201,1201,1094,0,0,0,enforce,0.85,112610,53273,5377,5343,18221,6411,112610,53273,59337,1590653,1385637,80,1261211,True,24797.138610839844,0,1121,1,1,1201,1201,80,0,1094,1,12,6.087368196,19551,1681616,0.005144445273317113,6.343101022,1e-06,0,579,19551,14984,14405,5.918614289,80,False,False,19.434049346,80,clone,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,9758d05acd5a6d23354401380a673550be3f17f862a96eb5672c1a303a7d677b,add,80,21657,80,20,140.709135975,0.12029249998384832,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/j_sigma_sweep/sig1e-6/ncvoter_ml40/add5/results.csv,2026-09-11T11:22:02
j,add10,10,pincminer,0,37.23574883,201.649875181,139.732523967,10.155841353,15.697962523,0.128925926,0.32943357,15.689979675,10.48576,1,,0.003342956,,,,168161,,,1177131,10.999230932,batch-cold-round-0,35398.733222961426,80,25.394143426,1213,25.523962468,8749,cold-step0-step1-aff-mine,176.255730502,7536,1,0,0,1,0,0,2186,10613,1233,1201,1201,1094,0,0,0,enforce,0.85,112610,53273,5377,5343,18221,6411,112610,53273,59337,1809810,1385637,81,1345292,True,26363.912384033203,0,1121,1,1,1201,1201,81,0,1094,1,12,15.697962523,19551,1681616,0.012836081467153284,15.826888449,1e-06,0,579,19551,14984,14405,10.155841353,80,False,False,40.326081132,80,clone,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,a4169c1899b9207df9dcbd49eca1b046ec14fb061dd20008382c8fdee85ff84b,add,80,21657,80,20,201.649875181,0.18465545191425167,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/j_sigma_sweep/sig1e-6/ncvoter_ml40/add10/results.csv,2026-09-11T11:22:02
j,add15,15,pincminer,0,38.543683741,119.480877346,76.43153872,7.215548129,4.112910113,0.585753459,0.247473746,25.27915376,10.48576,1,,0.002658238,,,,252242,,,1177131,8.976181074,batch-cold-round-0,34653.795806884766,80,18.478420868,1213,15.594728432,8749,cold-step0-step1-aff-mine,101.002455206,7536,1,0,0,4,0,0,2186,10613,1233,1201,1201,1094,0,0,0,enforce,0.85,112610,53273,5377,5343,18221,6411,112610,53273,59337,2043107,1385637,84,1429373,True,22173.959922790527,0,1121,1,1,1201,1201,84,0,1094,1,12,4.112910113,19551,1681616,0.0038107571549067317,4.698663572,1e-06,0,579,19551,14984,14405,7.215548129,83,False,False,40.605817074,80,clone,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,e35577535442d09bb8a73613b0cff82df2bf65f37c126e737ce7ce2a2e57fc48,add,83,21657,80,20,119.480877346,0.3225929085654674,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/j_sigma_sweep/sig1e-6/ncvoter_ml40/add15/results.csv,2026-09-11T11:22:02
j,add20,20,pincminer,0,80.619853816,169.831819266,110.131301348,12.113725853,10.653241912,0.558615487,0.340434179,60.368410002,10.48576,1,,0.003030783,,,,336323,,,1177131,13.236619386,batch-cold-round-0,34037.66035461426,82,25.578377048,1213,20.885513148,8749,cold-step0-step1-aff-mine,144.253440994,7536,1,0,0,2,0,0,2186,10613,1233,1201,1201,1094,0,0,0,enforce,0.85,112610,53273,5377,5343,18221,6411,112610,53273,59337,2290543,1385637,82,1513454,True,24496.900413513184,0,1121,1,1,1201,1201,82,0,1094,1,12,10.653241912,19551,1681616,0.009093152797242498,11.211857399,1e-06,0,579,19551,14984,14405,12.113725853,81,False,False,83.58037188,80,clone,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,cc3ec2f1c33ce110b5b8eb9476b779a3ba72009af583c50ee2f483020afd3413,add,81,21657,80,20,169.831819266,0.4747040581937636,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/j_sigma_sweep/sig1e-6/ncvoter_ml40/add20/results.csv,2026-09-11T11:22:02
j,add25,25,pincminer,0,103.508741942,127.955523651,83.333230031,10.131716948,8.11299667,0.729476998,0.293011701,85.768872051,10.48576,1,,0.002482345,,,,420404,,,1177131,9.876175432,batch-cold-round-0,36110.38210296631,83,19.871132074,1213,14.874972342,8749,cold-step0-step1-aff-mine,108.08438979,7536,1,0,0,2,0,0,2186,10613,1233,1201,1201,1094,0,0,0,enforce,0.85,112610,53273,5377,5343,18221,6411,112610,53273,59337,2552118,1385637,82,1597535,True,25479.597175598145,0,1121,1,1,1201,1201,82,0,1094,1,12,8.11299667,19551,1681616,0.007171511490673155,8.842473668,1e-06,0,579,19551,14984,14405,10.131716948,80,False,False,106.056722866,80,clone,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,39a3d18295b9af67532750d752dd94f6d047353ac467f9a5c25d2abf4d294bde,add,80,21657,80,20,127.955523651,0.8089431310860886,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/j_sigma_sweep/sig1e-6/ncvoter_ml40/add25/results.csv,2026-09-11T11:22:02
j,add30,30,pincminer,0,213.041641859,151.351830934,96.181209716,19.557443115,8.597973007,1.067749338,0.398907867,181.051544504,10.48576,1,,0.00351163,,,,504485,,,1177131,13.144313575,batch-cold-round-0,36293.68125915527,81,24.485669782,1213,17.540629268,8749,cold-step0-step1-aff-mine,126.86616013,7536,1,0,0,0,0,0,2186,10613,1233,1201,1201,1094,0,0,0,enforce,0.85,112610,53273,5377,5343,18221,6411,112610,53273,59337,2827832,1385637,81,1681616,True,23366.232711791992,0,1121,1,1,1201,1201,81,0,1094,1,12,8.597973007,19551,1681616,0.00783919087185726,9.665722345,1e-06,0,579,19551,14984,14405,19.557443115,81,False,False,216.384656896,80,clone,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,e34172bbfcb8c4161a9560e0d6c08b2d9779bc8f922ba13297f09259e10bff2a,add,81,21657,80,20,151.351830934,1.4075921020863045,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/j_sigma_sweep/sig1e-6/ncvoter_ml40/add30/results.csv,2026-09-11T11:22:02
k,r0,0,pincminer,0,22.633156044,148.623948059,101.112861869,0.694686605,3.346939806,6.215e-05,17.830757714,0.015427185,10.48576,1,,17.514601021,,,,16816,,,1177131,21.18008275,batch-cold-round-0,101299.26496887207,83,7.209163088,527,19.121819772,8063,cold-step0-step1-aff-mine,141.414781406,7536,1,16816,0,0,0,0,3,3,4323,1201,1201,1094,3,18,0,enforce,0.85,87980,26349,5377,4104,18221,6411,87980,26349,61631,1385637,1385637,433,1177131,True,33787.31164550781,0,1121,1,1,1201,1201,81,0,1094,1,12,3.346939806,4323,1681616,0.0007742313106638909,3.347001956,1e-06,0,432,4323,1362,930,0.694686605,81,False,False,31.179365493,80,fine-tune,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,e670c9c033f030ec24439670acb485c4c69d495962177496b58d272be75185db,mix,81,3894,432,20,148.623948059,0.15228471817351535,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/k_repeated/ncvoter_ml40/r10/results.csv,2026-09-11T11:22:02
k,r1,1,pincminer,1,22.064878784,152.26339384,104.626770603,0.749230788,3.706014209,3.0878e-05,17.499902956,0.019487401,10.48576,1,,17.124616546,,,,16816,,,1177131,22.375292693,batch-cold-round-1,103623.64427947998,83,7.001768254,527,18.259555237,8063,cold-step0-step1-aff-mine,145.261624679,7536,1,16816,0,1,0,0,3,3,4323,1201,1201,1094,3,18,0,enforce,0.85,87980,26349,5377,4104,18221,6411,87980,26349,61631,1385637,1385637,433,1177131,True,33810.153091430664,0,1121,1,1,1201,1201,82,0,1094,1,12,3.706014209,4323,1681616,0.000857285470043951,3.706045087,1e-06,0,431,4323,1361,930,0.749230788,81,False,False,211.883705599,80,fine-tune,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,44c240456addbe918037f04f83f8e889b3b0f465486e84b4cbb23616056fc141,mix,81,3895,431,20,152.26339384,0.1449125638640763,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/k_repeated/ncvoter_ml40/r10/results.csv,2026-09-11T11:22:02
k,r2,2,pincminer,2,22.458139413,156.496279017,107.94364837,0.727765376,2.83645528,4.9242e-05,18.172943393,0.020727481,10.48576,1,,17.744842369,,,,16816,,,1177131,22.831458572,batch-cold-round-2,102866.80101776123,81,6.720783059,527,19.000378316,8063,cold-step0-step1-aff-mine,149.775493868,7536,1,16816,0,5,0,0,3,3,4323,1201,1201,1094,3,18,0,enforce,0.85,87980,26349,5377,4104,18221,6411,87980,26349,61631,1385637,1385637,358,1177131,True,33855.20526885986,0,1121,1,1,1201,1201,85,0,1094,1,12,2.83645528,4323,1681616,0.0006561426143881563,2.836504522,1e-06,0,353,4323,1283,930,0.727765376,82,False,False,396.53512051,80,fine-tune,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,f3fa4ed74b6cba2862e64fcdc3b20f3a2729d3e909a9abbddec79fb35d121ff9,mix,82,3973,353,20,156.496279017,0.14350590029402807,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/k_repeated/ncvoter_ml40/r10/results.csv,2026-09-11T11:22:02
k,r3,3,pincminer,3,23.490082485,152.840328749,105.057196924,0.763453228,3.843291616,4.4081e-05,18.028255648,0.018577273,10.48576,1,,17.584193961,,,,16816,,,1177131,23.574937109,batch-cold-round-3,104873.91834259033,82,7.48445444,527,16.72373217,8063,cold-step0-step1-aff-mine,145.355873465,7536,1,16816,0,6,0,0,3,3,4323,1201,1201,1094,3,18,0,enforce,0.85,87980,26349,5377,4104,18221,6411,87980,26349,61631,1385637,1385637,440,1177131,True,33903.16258239746,0,1121,1,1,1201,1201,86,0,1094,1,12,3.843291616,4323,1681616,0.0008890436495489244,3.843335697,1e-06,0,433,4323,1363,930,0.763453228,85,False,False,585.677513497,80,fine-tune,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,9af9beced68f1e532a0f01b847683520d68b5187f8360b819df14e0a528646bd,mix,85,3893,433,20,152.840328749,0.15369034257690112,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/k_repeated/ncvoter_ml40/r10/results.csv,2026-09-11T11:22:02
k,r4,4,pincminer,4,22.638619765,144.880315022,99.175108167,0.875395738,3.567763116,4.2421e-05,17.468610943,0.017611671,10.48576,1,,17.094642382,,,,16816,,,1177131,20.33374881,batch-cold-round-4,104499.25679016113,80,6.518579452,527,18.852868047,8063,cold-step0-step1-aff-mine,138.361733626,7536,1,16816,0,6,0,0,3,3,4323,1201,1201,1094,3,18,0,enforce,0.85,87980,26349,5377,4104,18221,6411,87980,26349,61631,1385637,1385637,441,1177131,True,33906.5320892334,0,1121,1,1,1201,1201,86,0,1094,1,12,3.567763116,4323,1681616,0.0008253077809391626,3.567805537,1e-06,0,435,4323,1365,930,0.875395738,86,False,False,770.084436082,80,fine-tune,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,b2187c00e31b612960918392b5e63101ba4b84e0ba847177a958a46a05d695a4,mix,86,3891,435,20,144.880315022,0.156257389152987,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/k_repeated/ncvoter_ml40/r10/results.csv,2026-09-11T11:22:02
k,r5,5,pincminer,5,22.273205395,147.801844362,99.70550552,0.886156112,3.347370391,4.1261e-05,17.931352897,0.018319487,10.48576,1,,17.522283706,,,,16816,,,1177131,23.677562134,batch-cold-round-5,104136.66104888916,80,6.827347809,527,17.59141649,8063,cold-step0-step1-aff-mine,140.974494938,7536,1,16816,0,7,0,0,3,3,4323,1201,1201,1094,3,18,0,enforce,0.85,87980,26349,5377,4104,18221,6411,87980,26349,61631,1385637,1385637,400,1177131,True,33944.879653930664,0,1121,1,1,1201,1201,87,0,1094,1,12,3.347370391,4323,1681616,0.0007743260818875781,3.347411652,1e-06,0,393,4323,1323,930,0.886156112,86,False,False,946.766770793,80,fine-tune,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,0c4dbe816852176074eea76c2ba9aabaaa59fe43258de50e6a5c1270bfb0dd18,mix,86,3933,393,20,147.801844362,0.15069639686259872,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/k_repeated/ncvoter_ml40/r10/results.csv,2026-09-11T11:22:02
k,r6,6,pincminer,6,21.234566442,154.878145405,106.164546242,0.82790742,3.268118996,5.1223e-05,16.988689636,0.019833861,10.48576,1,,16.63953556,,,,16816,,,1177131,24.852285831,batch-cold-round-6,103724.1075592041,81,6.747355487,527,17.113945863,8063,cold-step0-step1-aff-mine,148.130784923,7536,1,16816,0,6,0,0,3,3,4323,1201,1201,1094,3,18,0,enforce,0.85,87980,26349,5377,4104,18221,6411,87980,26349,61631,1385637,1385637,438,1177131,True,33912.26516723633,0,1121,1,1,1201,1201,87,0,1094,1,12,3.268118996,4323,1681616,0.0007559958868841082,3.268170219,1e-06,0,431,4323,1361,930,0.82790742,87,False,False,1124.340430895,80,fine-tune,match,743,80,33c645db40d3ef299017131af23655d0232b25ceb1cb0f6a77f5efae61478596,6e9a0743e2d463751e28507e3c87b4781a65ce78875a8659c7fa7ea13d8fcbec,mix,87,3895,431,20,154.878145405,0.13710498912853378,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/k_repeated/ncvoter_ml40/r10/results.csv,2026-09-11T11:22:02
